"CardNo","StartDate","Pentad","year","obs"
"3400_2025_019120_20231220",2023-12-20,"3400_2025",2023,0
"2355_3000_021419_20231215",2023-12-15,"2355_3000",2023,0
"2225_3115_021419_20231217",2023-12-17,"2225_3115",2023,0
"2240_3100_021419_20231216",2023-12-16,"2240_3100",2023,0
"2225_3110_021419_20231217",2023-12-17,"2225_3110",2023,0
"2540_2810_013345_20231215",2023-12-15,"2540_2810",2023,0
"2610_2800_022168_20231217",2023-12-17,"2610_2800",2023,0
"2350_3135_021154_20231216",2023-12-16,"2350_3135",2023,0
"2355_3140_021154_20231216",2023-12-16,"2355_3140",2023,0
"2400_3140_021154_20231216",2023-12-16,"2400_3140",2023,0
"3400_2120_018356_20231221",2023-12-21,"3400_2120",2023,0
"2525_2905_000051_20231221",2023-12-21,"2525_2905",2023,0
"2530_2905_000051_20231221",2023-12-21,"2530_2905",2023,0
"2610_2815_014228_20231217",2023-12-17,"2610_2815",2023,0
"2940_3105_001113_20231221",2023-12-21,"2940_3105",2023,0
"2445_2815_019005_20231217",2023-12-17,"2445_2815",2023,0
"2420_3145_021795_20231216",2023-12-16,"2420_3145",2023,0
"3205_2655_000157_20231217",2023-12-17,"3205_2655",2023,0
"3415_1820_011268_20231216",2023-12-16,"3415_1820",2023,0
"3215_2655_000157_20231220",2023-12-20,"3215_2655",2023,0
"3415_2150_000092_20231216",2023-12-16,"3415_2150",2023,0
"2535_2900_010101_20231220",2023-12-20,"2535_2900",2023,0
"2505_2845_010101_20231220",2023-12-20,"2505_2845",2023,0
"2505_2850_010101_20231220",2023-12-20,"2505_2850",2023,0
"3355_2235_011356_20231215",2023-12-15,"3355_2235",2023,0
"2435_2840_021001_20231215",2023-12-15,"2435_2840",2023,0
"3355_2445_000355_20231216",2023-12-16,"3355_2445",2023,0
"3355_1825_020269_20231221",2023-12-21,"3355_1825",2023,0
"3300_1800_020313_20231218",2023-12-18,"3300_1800",2023,0
"3310_1800_001628_20231219",2023-12-19,"3310_1800",2023,0
"2920_2605_000102_20231222",2023-12-22,"2920_2605",2023,0
"3205_1815_014447_20231222",2023-12-22,"3205_1815",2023,0
"2915_2605_000102_20231222",2023-12-22,"2915_2605",2023,0
"2505_2850_002294_20231221",2023-12-21,"2505_2850",2023,0
"2505_2845_002294_20231221",2023-12-21,"2505_2845",2023,0
"2555_2755_010618_20231222",2023-12-22,"2555_2755",2023,0
"3355_2530_010962_20231218",2023-12-18,"3355_2530",2023,0
"3050_2745_010962_20231213",2023-12-13,"3050_2745",2023,0
"3425_2025_019120_20231222",2023-12-22,"3425_2025",2023,1
"3415_2035_019120_20231221",2023-12-21,"3415_2035",2023,0
"2535_3045_010916_20231218",2023-12-18,"2535_3045",2023,0
"2355_3000_020521_20231213",2023-12-13,"2355_3000",2023,0
"2355_3000_020521_20231220",2023-12-20,"2355_3000",2023,0
"2355_2955_020521_20231220",2023-12-20,"2355_2955",2023,0
"2225_3115_020521_20231217",2023-12-17,"2225_3115",2023,0
"2225_3110_020521_20231217",2023-12-17,"2225_3110",2023,0
"2240_3100_020521_20231216",2023-12-16,"2240_3100",2023,0
"3410_2150_010210_20231207",2023-12-07,"3410_2150",2023,0
"3415_2150_010210_20231213",2023-12-13,"3415_2150",2023,0
"3400_2300_010210_20231202",2023-12-02,"3400_2300",2023,0
"3400_2245_010210_20231219",2023-12-19,"3400_2245",2023,1
"3355_2220_010210_20231217",2023-12-17,"3355_2220",2023,0
"3325_1945_010870_20231222",2023-12-22,"3325_1945",2023,0
"3325_1950_010870_20231222",2023-12-22,"3325_1950",2023,0
"2455_3135_022640_20231219",2023-12-19,"2455_3135",2023,0
"2455_3140_022640_20231219",2023-12-19,"2455_3140",2023,0
"2530_3050_010916_20231222",2023-12-22,"2530_3050",2023,0
"3445_1955_011406_20231217",2023-12-17,"3445_1955",2023,0
"3210_2525_018263_20231221",2023-12-21,"3210_2525",2023,0
"2540_2745_013201_20231218",2023-12-18,"2540_2745",2023,0
"3235_2545_018263_20231218",2023-12-18,"3235_2545",2023,0
"2535_2900_010385_20231214",2023-12-14,"2535_2900",2023,0
"2535_2855_010385_20231214",2023-12-14,"2535_2855",2023,0
"2505_2745_010385_20231220",2023-12-20,"2505_2745",2023,0
"2945_2915_021725_20231215",2023-12-15,"2945_2915",2023,0
"2350_3130_021154_20231218",2023-12-18,"2350_3130",2023,0
"2355_3135_021154_20231218",2023-12-18,"2355_3135",2023,0
"3405_1850_016330_20231115",2023-11-15,"3405_1850",2023,0
"3415_1845_016330_20231116",2023-11-16,"3415_1845",2023,0
"2945_3050_016330_20231130",2023-11-30,"2945_3050",2023,0
"2945_3050_016330_20231205",2023-12-05,"2945_3050",2023,0
"2655_3215_016330_20231215",2023-12-15,"2655_3215",2023,0
"2650_3215_016330_20231215",2023-12-15,"2650_3215",2023,0
"2355_3105_010281_20231219",2023-12-19,"2355_3105",2023,0
"2845_3010_001899_20231216",2023-12-16,"2845_3010",2023,0
"2925_2930_001899_20231216",2023-12-16,"2925_2930",2023,0
"2845_2600_010800_20231221",2023-12-21,"2845_2600",2023,0
"2545_2815_010823_20231212",2023-12-12,"2545_2815",2023,0
"2850_3005_001899_20231218",2023-12-18,"2850_3005",2023,0
"2930_2935_001899_20231216",2023-12-16,"2930_2935",2023,0
"2435_2825_022122_20231218",2023-12-18,"2435_2825",2023,0
"3240_1755_000505_20231216",2023-12-16,"3240_1755",2023,0
"3305_1800_000976_20231222",2023-12-22,"3305_1800",2023,0
"2950_2915_021011_20231215",2023-12-15,"2950_2915",2023,0
"3245_1805_000976_20231218",2023-12-18,"3245_1805",2023,0
"3430_1925_018351_20231218",2023-12-18,"3430_1925",2023,0
"3410_2440_010234_20231217",2023-12-17,"3410_2440",2023,0
"3240_2820_021727_20231218",2023-12-18,"3240_2820",2023,0
"3200_2325_001909_20231219",2023-12-19,"3200_2325",2023,0
"3155_2335_001909_20231223",2023-12-23,"3155_2335",2023,0
"3155_2330_001909_20231223",2023-12-23,"3155_2330",2023,0
"3025_2025_011793_20231218",2023-12-18,"3025_2025",2023,0
"3310_1805_011793_20231211",2023-12-11,"3310_1805",2023,0
"3020_2545_011793_20231209",2023-12-09,"3020_2545",2023,0
"3310_1800_011793_20231211",2023-12-11,"3310_1800",2023,0
"3345_1835_002076_20231219",2023-12-19,"3345_1835",2023,0
"2915_2950_010320_20231223",2023-12-23,"2915_2950",2023,0
"2915_2945_010320_20231223",2023-12-23,"2915_2945",2023,0
"2420_3050_020626_20231223",2023-12-23,"2420_3050",2023,0
"2625_2725_001651_20231218",2023-12-18,"2625_2725",2023,0
"2510_3005_000459_20231223",2023-12-23,"2510_3005",2023,0
"2515_3005_000459_20231223",2023-12-23,"2515_3005",2023,0
"3240_2820_010338_20231218",2023-12-18,"3240_2820",2023,0
"3245_2800_010338_20231222",2023-12-22,"3245_2800",2023,0
"3415_2150_010823_20231218",2023-12-18,"3415_2150",2023,1
"2945_2910_021011_20231220",2023-12-20,"2945_2910",2023,0
"3420_2145_020101_20231220",2023-12-20,"3420_2145",2023,0
"2605_2815_014228_20231219",2023-12-19,"2605_2815",2023,0
"3440_1955_011406_20231223",2023-12-23,"3440_1955",2023,0
"2935_3025_015816_20231222",2023-12-22,"2935_3025",2023,0
"2935_3025_001751_20230808",2023-08-08,"2935_3025",2023,0
"2225_3100_001751_20231123",2023-11-23,"2225_3100",2023,0
"2415_3040_001751_20231202",2023-12-02,"2415_3040",2023,0
"2225_2845_001751_20231024",2023-10-24,"2225_2845",2023,0
"2630_2710_010385_20231223",2023-12-23,"2630_2710",2023,0
"2415_3045_001751_20231202",2023-12-02,"2415_3045",2023,0
"2440_2820_016685_20231219",2023-12-19,"2440_2820",2023,0
"3210_2330_001909_20231218",2023-12-18,"3210_2330",2023,0
"3410_1825_020269_20231220",2023-12-20,"3410_1825",2023,0
"2540_2815_014823_20231223",2023-12-23,"2540_2815",2023,0
"3410_2205_011619_20231218",2023-12-18,"3410_2205",2023,0
"3010_3045_015392_20231219",2023-12-19,"3010_3045",2023,0
"2345_3135_021154_20231219",2023-12-19,"2345_3135",2023,0
"2600_2800_021067_20231220",2023-12-20,"2600_2800",2023,0
"2425_3055_010869_20231219",2023-12-19,"2425_3055",2023,0
"3405_1935_013141_20231125",2023-11-25,"3405_1935",2023,0
"3405_1825_013141_20230805",2023-08-05,"3405_1825",2023,0
"3405_1830_013141_20230917",2023-09-17,"3405_1830",2023,0
"3400_1830_013141_20230205",2023-02-05,"3400_1830",2023,0
"3400_1830_013141_20230917",2023-09-17,"3400_1830",2023,0
"3355_1820_013141_20230813",2023-08-13,"3355_1820",2023,0
"3405_1830_013141_20230402",2023-04-02,"3405_1830",2023,0
"3405_1830_013141_20230205",2023-02-05,"3405_1830",2023,0
"3335_1820_013141_20230927",2023-09-27,"3335_1820",2023,0
"3330_1820_013141_20231202",2023-12-02,"3330_1820",2023,0
"3325_1820_013141_20231202",2023-12-02,"3325_1820",2023,0
"3325_1825_013141_20231202",2023-12-02,"3325_1825",2023,0
"3400_1820_013141_20231202",2023-12-02,"3400_1820",2023,0
"3400_1830_013141_20230402",2023-04-02,"3400_1830",2023,0
"3310_1805_013141_20230927",2023-09-27,"3310_1805",2023,0
"3400_1830_013141_20231202",2023-12-02,"3400_1830",2023,0
"2405_3040_015720_20231218",2023-12-18,"2405_3040",2023,0
"2955_3005_016110_20231220",2023-12-20,"2955_3005",2023,0
"2820_3225_016110_20231210",2023-12-10,"2820_3225",2023,0
"2800_3220_016110_20231213",2023-12-13,"2800_3220",2023,0
"2855_3145_016110_20231208",2023-12-08,"2855_3145",2023,0
"2650_3210_016110_20231216",2023-12-16,"2650_3210",2023,0
"2820_3220_016110_20231210",2023-12-10,"2820_3220",2023,0
"3355_2225_011356_20231219",2023-12-19,"3355_2225",2023,0
"2815_3225_016110_20231211",2023-12-11,"2815_3225",2023,0
"3110_2755_016110_20231223",2023-12-23,"3110_2755",2023,0
"2735_3215_016110_20231218",2023-12-18,"2735_3215",2023,0
"3400_1850_019133_20231220",2023-12-20,"3400_1850",2023,0
"2800_3215_016110_20231210",2023-12-10,"2800_3215",2023,0
"2935_2925_016110_20231221",2023-12-21,"2935_2925",2023,0
"2650_3215_016110_20231214",2023-12-14,"2650_3215",2023,0
"2935_2920_016110_20231221",2023-12-21,"2935_2920",2023,0
"2735_3210_016110_20231218",2023-12-18,"2735_3210",2023,0
"2655_3215_016110_20231215",2023-12-15,"2655_3215",2023,0
"2535_3045_017000_20231221",2023-12-21,"2535_3045",2023,0
"2525_3055_017000_20231219",2023-12-19,"2525_3055",2023,0
"2535_2740_017174_20231221",2023-12-21,"2535_2740",2023,0
"3340_2635_002390_20231217",2023-12-17,"3340_2635",2023,0
"2835_2440_020406_20231222",2023-12-22,"2835_2440",2023,0
"3235_2545_021554_20231219",2023-12-19,"3235_2545",2023,0
"3415_1845_020406_20231220",2023-12-20,"3415_1845",2023,0
"3400_2540_014991_20231224",2023-12-24,"3400_2540",2023,0
"3400_2220_021850_20231217",2023-12-17,"3400_2220",2023,0
"2540_2815_010565_20231219",2023-12-19,"2540_2815",2023,0
"2925_3015_011445_20231222",2023-12-22,"2925_3015",2023,0
"2940_3035_001113_20231224",2023-12-24,"2940_3035",2023,0
"2950_3030_017722_20231224",2023-12-24,"2950_3030",2023,0
"3355_2235_011907_20231219",2023-12-19,"3355_2235",2023,1
"3335_2640_016333_20231224",2023-12-24,"3335_2640",2023,0
"2525_3045_000459_20231224",2023-12-24,"2525_3045",2023,0
"2935_3100_017722_20231217",2023-12-17,"2935_3100",2023,0
"3355_1825_014593_20231223",2023-12-23,"3355_1825",2023,0
"3310_1805_014593_20231221",2023-12-21,"3310_1805",2023,0
"3400_1825_014593_20231218",2023-12-18,"3400_1825",2023,0
"2745_2445_000527_20231220",2023-12-20,"2745_2445",2023,0
"2740_2445_000527_20231224",2023-12-24,"2740_2445",2023,0
"3405_1825_010490_20231220",2023-12-20,"3405_1825",2023,1
"3400_2210_010823_20231217",2023-12-17,"3400_2210",2023,0
"2945_2355_010823_20231216",2023-12-16,"2945_2355",2023,0
"2455_3125_012167_20231220",2023-12-20,"2455_3125",2023,0
"2930_3015_016751_20231220",2023-12-20,"2930_3015",2023,0
"3055_3015_019329_20231220",2023-12-20,"3055_3015",2023,0
"2530_2840_011328_20231222",2023-12-22,"2530_2840",2023,0
"2530_2835_011328_20231222",2023-12-22,"2530_2835",2023,0
"2425_3055_010313_20231220",2023-12-20,"2425_3055",2023,0
"3240_2820_010338_20231223",2023-12-23,"3240_2820",2023,0
"2620_2830_000904_20231219",2023-12-19,"2620_2830",2023,0
"2550_2815_000904_20231207",2023-12-07,"2550_2815",2023,0
"2840_2855_000904_20231201",2023-12-01,"2840_2855",2023,0
"3310_1915_020313_20231223",2023-12-23,"3310_1915",2023,0
"2840_2855_000904_20231126",2023-11-26,"2840_2855",2023,0
"2550_2810_011865_20231205",2023-12-05,"2550_2810",2023,0
"2550_2810_011865_20231217",2023-12-17,"2550_2810",2023,0
"2540_2745_013201_20231223",2023-12-23,"2540_2745",2023,0
"3335_2635_001733_20231217",2023-12-17,"3335_2635",2023,0
"2420_3110_011431_20231221",2023-12-21,"2420_3110",2023,0
"2800_2505_014497_20231222",2023-12-22,"2800_2505",2023,0
"2800_2510_014497_20231221",2023-12-21,"2800_2510",2023,0
"3400_1830_011268_20231223",2023-12-23,"3400_1830",2023,0
"2640_2845_012093_20231224",2023-12-24,"2640_2845",2023,0
"2645_2845_012093_20231224",2023-12-24,"2645_2845",2023,0
"2555_2750_010610_20231124",2023-11-24,"2555_2750",2023,0
"2605_2755_010610_20231210",2023-12-10,"2605_2755",2023,0
"2555_2750_010610_20231207",2023-12-07,"2555_2750",2023,0
"2945_3050_001113_20231221",2023-12-21,"2945_3050",2023,0
"3405_2205_001403_20231219",2023-12-19,"3405_2205",2023,0
"3315_1920_020313_20231222",2023-12-22,"3315_1920",2023,1
"2445_2815_019666_20231213",2023-12-13,"2445_2815",2023,0
"2605_2755_001858_20231221",2023-12-21,"2605_2755",2023,0
"3355_1850_010870_20231221",2023-12-21,"3355_1850",2023,0
"3355_1855_010870_20231220",2023-12-20,"3355_1855",2023,0
"2605_2755_010449_20231223",2023-12-23,"2605_2755",2023,0
"2605_2750_010449_20231224",2023-12-24,"2605_2750",2023,0
"3355_2540_002947_20231221",2023-12-21,"3355_2540",2023,0
"2655_2910_012093_20231221",2023-12-21,"2655_2910",2023,0
"2630_2800_018374_20231221",2023-12-21,"2630_2800",2023,0
"2905_2610_000662_20231221",2023-12-21,"2905_2610",2023,0
"2750_2450_000527_20231226",2023-12-26,"2750_2450",2023,0
"2745_2450_000527_20231222",2023-12-22,"2745_2450",2023,0
"3355_2530_010962_20231223",2023-12-23,"3355_2530",2023,0
"2605_2755_019005_20231223",2023-12-23,"2605_2755",2023,0
"2540_2810_019005_20231222",2023-12-22,"2540_2810",2023,0
"3400_2410_020785_20231216",2023-12-16,"3400_2410",2023,0
"2540_2815_022558_20231223",2023-12-23,"2540_2815",2023,0
"3415_1820_021979_20231226",2023-12-26,"3415_1820",2023,0
"2630_2535_015706_20231221",2023-12-21,"2630_2535",2023,0
"2940_2920_015702_20230128",2023-01-28,"2940_2920",2023,0
"2940_2920_015702_20230111",2023-01-11,"2940_2920",2023,0
"2940_2920_015702_20230106",2023-01-06,"2940_2920",2023,0
"2940_2920_015702_20230101",2023-01-01,"2940_2920",2023,0
"2730_3155_015702_20230131",2023-01-31,"2730_3155",2023,0
"2940_2920_015702_20230203",2023-02-03,"2940_2920",2023,0
"2525_2035_015702_20230224",2023-02-24,"2525_2035",2023,0
"2625_2035_015702_20230220",2023-02-20,"2625_2035",2023,0
"2940_2920_015702_20230415",2023-04-15,"2940_2920",2023,0
"2940_2920_015702_20230602",2023-06-02,"2940_2920",2023,0
"2940_2920_015702_20230309",2023-03-09,"2940_2920",2023,0
"2940_2920_015702_20230319",2023-03-19,"2940_2920",2023,0
"3400_2410_020785_20231221",2023-12-21,"3400_2410",2023,0
"2940_2920_015702_20230616",2023-06-16,"2940_2920",2023,0
"2940_2920_015702_20230812",2023-08-12,"2940_2920",2023,0
"2720_3155_015702_20230313",2023-03-13,"2720_3155",2023,0
"2940_2920_015702_20230819",2023-08-19,"2940_2920",2023,0
"2940_2920_015702_20231001",2023-10-01,"2940_2920",2023,0
"2410_3120_015702_20231022",2023-10-22,"2410_3120",2023,0
"2940_2920_015702_20231112",2023-11-12,"2940_2920",2023,0
"2940_2920_015702_20231011",2023-10-11,"2940_2920",2023,0
"2915_3000_015702_20231125",2023-11-25,"2915_3000",2023,0
"2750_3010_015702_20231202",2023-12-02,"2750_3010",2023,1
"2800_2940_015702_20231201",2023-12-01,"2800_2940",2023,0
"3435_2005_011406_20231226",2023-12-26,"3435_2005",2023,0
"2555_2745_021612_20231226",2023-12-26,"2555_2745",2023,0
"2845_2440_000073_20231207",2023-12-07,"2845_2440",2023,0
"2845_2445_000073_20231210",2023-12-10,"2845_2445",2023,0
"2905_2420_000073_20231216",2023-12-16,"2905_2420",2023,0
"2900_2425_000073_20231216",2023-12-16,"2900_2425",2023,0
"2910_2420_000073_20231216",2023-12-16,"2910_2420",2023,0
"2905_2415_000073_20231217",2023-12-17,"2905_2415",2023,0
"3400_1830_010616_20231222",2023-12-22,"3400_1830",2023,0
"3245_1750_021764_20231221",2023-12-21,"3245_1750",2023,0
"2840_2855_010232_20231223",2023-12-23,"2840_2855",2023,0
"2540_2815_010232_20231216",2023-12-16,"2540_2815",2023,0
"2600_2755_010449_20231222",2023-12-22,"2600_2755",2023,0
"2755_2925_020974_20231118",2023-11-18,"2755_2925",2023,0
"2750_2925_020974_20231202",2023-12-02,"2750_2925",2023,0
"2755_2925_020974_20231202",2023-12-02,"2755_2925",2023,0
"2600_2815_013326_20231224",2023-12-24,"2600_2815",2023,0
"2445_2815_019005_20231222",2023-12-22,"2445_2815",2023,0
"3340_2435_002194_20231225",2023-12-25,"3340_2435",2023,0
"3335_2325_002194_20231220",2023-12-20,"3335_2325",2023,0
"3335_2315_002194_20231222",2023-12-22,"3335_2315",2023,0
"2610_2815_014228_20231222",2023-12-22,"2610_2815",2023,1
"3330_2315_002194_20231222",2023-12-22,"3330_2315",2023,0
"3355_2350_002194_20231201",2023-12-01,"3355_2350",2023,0
"3355_2335_002194_20231130",2023-11-30,"3355_2335",2023,0
"3355_2325_002194_20231128",2023-11-28,"3355_2325",2023,0
"3355_2230_002194_20231206",2023-12-06,"3355_2230",2023,0
"3355_2235_002194_20231205",2023-12-05,"3355_2235",2023,0
"2620_2830_012003_20230917",2023-09-17,"2620_2830",2023,0
"2830_2835_012003_20230830",2023-08-30,"2830_2835",2023,0
"2545_2740_010074_20231215",2023-12-15,"2545_2740",2023,0
"3205_1815_003008_20231223",2023-12-23,"3205_1815",2023,0
"2540_2815_010232_20230910",2023-09-10,"2540_2815",2023,0
"2540_2815_010232_20231008",2023-10-08,"2540_2815",2023,0
"2350_2740_010232_20231127",2023-11-27,"2350_2740",2023,0
"3240_2820_021727_20231223",2023-12-23,"3240_2820",2023,0
"3410_1910_019120_20231222",2023-12-22,"3410_1910",2023,0
"2740_2450_000527_20231227",2023-12-27,"2740_2450",2023,0
"2600_2750_001651_20231224",2023-12-24,"2600_2750",2023,0
"3400_2035_022167_20231226",2023-12-26,"3400_2035",2023,0
"3250_1900_022167_20231117",2023-11-17,"3250_1900",2023,0
"3330_2150_022167_20231224",2023-12-24,"3330_2150",2023,0
"3440_1950_011406_20231227",2023-12-27,"3440_1950",2023,0
"2620_2830_018374_20231227",2023-12-27,"2620_2830",2023,0
"2905_2610_000102_20231223",2023-12-23,"2905_2610",2023,0
"2930_2635_000102_20231227",2023-12-27,"2930_2635",2023,1
"2930_2650_000102_20231227",2023-12-27,"2930_2650",2023,0
"2935_2645_000102_20231227",2023-12-27,"2935_2645",2023,1
"2505_3150_016431_20231222",2023-12-22,"2505_3150",2023,0
"2515_3130_016431_20231221",2023-12-21,"2515_3130",2023,0
"2455_3135_016431_20231222",2023-12-22,"2455_3135",2023,0
"2520_3150_016431_20231226",2023-12-26,"2520_3150",2023,0
"2455_3135_016431_20231227",2023-12-27,"2455_3135",2023,0
"2515_3150_016431_20231222",2023-12-22,"2515_3150",2023,0
"2525_3125_016431_20231221",2023-12-21,"2525_3125",2023,0
"2515_3140_016431_20231221",2023-12-21,"2515_3140",2023,0
"2845_2930_000465_20231223",2023-12-23,"2845_2930",2023,0
"2405_3015_018053_20231128",2023-11-28,"2405_3015",2023,0
"2410_3030_018053_20231202",2023-12-02,"2410_3030",2023,0
"2350_2955_018053_20231130",2023-11-30,"2350_2955",2023,0
"2410_3030_018053_20231126",2023-11-26,"2410_3030",2023,0
"2955_2620_010014_20231121",2023-11-21,"2955_2620",2023,0
"2950_2620_010014_20231121",2023-11-21,"2950_2620",2023,0
"2950_2625_010014_20231121",2023-11-21,"2950_2625",2023,0
"2955_2615_010014_20231122",2023-11-22,"2955_2615",2023,1
"2955_2625_010014_20231121",2023-11-21,"2955_2625",2023,0
"3000_2620_010014_20231122",2023-11-22,"3000_2620",2023,0
"3000_2615_010014_20231123",2023-11-23,"3000_2615",2023,1
"3355_2540_002947_20231226",2023-12-26,"3355_2540",2023,0
"3400_2540_002947_20231224",2023-12-24,"3400_2540",2023,0
"2520_3030_022399_20231222",2023-12-22,"2520_3030",2023,0
"3355_2535_002947_20231226",2023-12-26,"3355_2535",2023,0
"3355_2535_002947_20231221",2023-12-21,"3355_2535",2023,0
"3255_2800_000916_20231221",2023-12-21,"3255_2800",2023,0
"3250_2805_000916_20231227",2023-12-27,"3250_2805",2023,0
"3250_2800_000916_20231224",2023-12-24,"3250_2800",2023,0
"2540_2810_022455_20231223",2023-12-23,"2540_2810",2023,0
"2440_2800_000051_20231226",2023-12-26,"2440_2800",2023,0
"2435_2805_000051_20231224",2023-12-24,"2435_2805",2023,0
"2920_3015_020998_20231223",2023-12-23,"2920_3015",2023,0
"2915_2955_020998_20231221",2023-12-21,"2915_2955",2023,0
"2750_2440_000527_20231227",2023-12-27,"2750_2440",2023,0
"2615_3015_015366_20231027",2023-10-27,"2615_3015",2023,1
"2720_3005_015366_20231029",2023-10-29,"2720_3005",2023,0
"2525_3125_015366_20231202",2023-12-02,"2525_3125",2023,0
"2525_3130_015366_20231202",2023-12-02,"2525_3130",2023,0
"2535_3135_015366_20231201",2023-12-01,"2535_3135",2023,0
"2520_2905_015366_20231216",2023-12-16,"2520_2905",2023,0
"2745_2445_000527_20231225",2023-12-25,"2745_2445",2023,0
"2520_2900_015366_20231216",2023-12-16,"2520_2900",2023,0
"2435_2840_015366_20231222",2023-12-22,"2435_2840",2023,0
"2425_2835_015366_20231224",2023-12-24,"2425_2835",2023,0
"2435_2800_021949_20231224",2023-12-24,"2435_2800",2023,0
"2525_2900_015366_20231216",2023-12-16,"2525_2900",2023,0
"2735_3205_016285_20231219",2023-12-19,"2735_3205",2023,0
"2755_3220_016285_20231221",2023-12-21,"2755_3220",2023,0
"2735_3210_016285_20231219",2023-12-19,"2735_3210",2023,0
"2800_3215_016285_20231221",2023-12-21,"2800_3215",2023,0
