"year","Season","StartDate","count","spp","Country","LocationCode","CountCondition","X","Y","Year","good_site"
2008,"W",2008-07-31,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2008,0
2009,"S",2009-01-30,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2009,0
2009,"W",2009-07-31,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2009,0
2010,"S",2010-01-27,0,"Great Crested Grebe","South Africa","33492226",3,22.43851,-33.82761,2010,0
2010,"W",2010-07-29,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2010,0
2011,"S",2011-01-01,NA,"Great Crested Grebe",NA,"33492226",NA,22.43851,-33.82761,2011,0
2011,"W",2011-07-14,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2011,0
2012,"S",2012-01-18,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2012,0
2012,"W",2012-07-01,NA,"Great Crested Grebe",NA,"33492226",NA,22.43851,-33.82761,2012,0
2013,"S",2013-02-11,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2013,0
2013,"W",2013-07-16,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2013,0
2014,"S",2014-01-30,2,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2014,0
2014,"W",2014-07-17,1,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2014,0
2015,"S",2015-02-16,1,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2015,0
2015,"W",2015-07-15,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2015,0
2016,"S",2016-02-12,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2016,0
2016,"W",2016-08-01,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2016,0
2017,"S",2017-01-30,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2017,0
2017,"W",2017-07-21,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2017,0
2018,"S",2018-02-08,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2018,0
2018,"W",2018-07-30,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2018,0
2019,"S",2019-02-14,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2019,0
2019,"W",2019-07-26,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2019,0
2020,"S",2020-02-11,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2020,0
2020,"W",2020-07-21,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2020,0
2021,"S",2021-02-09,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2021,0
2021,"W",2021-07-30,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2021,0
2022,"S",2022-01-19,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2022,0
2022,"W",2022-07-22,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2022,0
2023,"S",2023-02-03,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2023,0
2023,"W",2023-07-17,2,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2023,0
2024,"S",2024-01-18,0,"Great Crested Grebe","South Africa","33492226",4,22.43851,-33.82761,2024,0
2024,"W",2024-07-15,0,"Great Crested Grebe","South Africa","33492226",5,22.43851,-33.82761,2024,0
1993,"S",1993-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1993,0
1993,"W",1993-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1993,0
1994,"S",1994-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1994,0
1994,"W",1994-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1994,0
1995,"S",1995-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1995,0
1995,"W",1995-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1995,0
1996,"S",1996-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1996,0
1996,"W",1996-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1996,0
1997,"S",1997-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1997,0
1997,"W",1997-07-31,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,1997,0
1998,"S",1998-02-05,0,"Great Crested Grebe","South Africa","28402618",5,26.304,-28.6646,1998,0
1998,"W",1998-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1998,0
1999,"S",1999-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1999,0
1999,"W",1999-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,1999,0
2000,"S",2000-02-03,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2000,0
2000,"W",2000-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2000,0
2001,"S",2001-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2001,0
2001,"W",2001-07-24,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2001,0
2002,"S",2002-02-28,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2002,0
2002,"W",2002-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2002,0
2003,"S",2003-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2003,0
2003,"W",2003-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2003,0
2004,"S",2004-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2004,0
2004,"W",2004-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2004,0
2005,"S",2005-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2005,0
2005,"W",2005-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2005,0
2006,"S",2006-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2006,0
2006,"W",2006-08-03,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2006,0
2007,"S",2007-02-09,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2007,0
2007,"W",2007-07-24,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2007,0
2008,"S",2008-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2008,0
2008,"W",2008-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2008,0
2009,"S",2009-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2009,0
2009,"W",2009-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2009,0
2010,"S",2010-01-27,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2010,0
2010,"W",2010-08-13,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2010,0
2011,"S",2011-02-10,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2011,0
2011,"W",2011-08-19,1,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2011,0
2012,"S",2012-03-09,1,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2012,0
2012,"W",2012-08-17,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2012,0
2013,"S",2013-02-05,8,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2013,0
2013,"W",2013-08-08,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2013,0
2014,"S",2014-01-23,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2014,0
2014,"W",2014-08-19,0,"Great Crested Grebe","South Africa","28402618",3,26.304,-28.6646,2014,0
2015,"S",2015-02-10,0,"Great Crested Grebe","South Africa","28402618",4,26.304,-28.6646,2015,0
2015,"W",2015-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2015,0
2016,"S",2016-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2016,0
2016,"W",2016-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2016,0
2017,"S",2017-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2017,0
2017,"W",2017-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2017,0
2018,"S",2018-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2018,0
2018,"W",2018-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2018,0
2019,"S",2019-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2019,0
2019,"W",2019-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2019,0
2020,"S",2020-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2020,0
2020,"W",2020-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2020,0
2021,"S",2021-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2021,0
2021,"W",2021-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2021,0
2022,"S",2022-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2022,0
2022,"W",2022-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2022,0
2023,"S",2023-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2023,0
2023,"W",2023-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2023,0
2024,"S",2024-02-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2024,0
2024,"W",2024-08-01,NA,"Great Crested Grebe",NA,"28402618",NA,26.304,-28.6646,2024,0
1993,"S",1993-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1993,0
1993,"W",1993-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1993,0
1994,"S",1994-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1994,0
1994,"W",1994-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1994,0
1995,"S",1995-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1995,0
1995,"W",1995-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1995,0
1996,"S",1996-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1996,0
1996,"W",1996-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1996,0
1997,"S",1997-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1997,0
1997,"W",1997-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1997,0
1998,"S",1998-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1998,0
1998,"W",1998-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1998,0
1999,"S",1999-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1999,0
1999,"W",1999-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,1999,0
2000,"S",2000-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2000,0
2000,"W",2000-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2000,0
2001,"S",2001-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2001,0
2001,"W",2001-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2001,0
2002,"S",2002-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2002,0
2002,"W",2002-08-06,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2002,0
2003,"S",2003-02-05,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2003,0
2003,"W",2003-07-11,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2003,0
2004,"S",2004-01-28,0,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2004,0
2004,"W",2004-08-04,0,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2004,0
2005,"S",2005-01-26,0,"Great Crested Grebe","South Africa","29052549",5,25.8228,-29.0857,2005,0
2005,"W",2005-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2005,0
2006,"O",2006-02-16,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2006,0
2006,"S",2006-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2006,0
2006,"W",2006-07-27,0,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2006,0
2007,"S",2007-01-25,0,"Great Crested Grebe","South Africa","29052549",0,25.8228,-29.0857,2007,0
2007,"W",2007-07-25,0,"Great Crested Grebe","South Africa","29052549",5,25.8228,-29.0857,2007,0
2008,"S",2008-02-15,0,"Great Crested Grebe","South Africa","29052549",5,25.8228,-29.0857,2008,0
2008,"W",2008-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2008,0
2009,"S",2009-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2009,0
2009,"W",2009-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2009,0
2010,"S",2010-01-28,3,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2010,0
2010,"S",2010-01-29,3,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2010,0
2010,"W",2010-08-11,0,"Great Crested Grebe","South Africa","29052549",3,25.8228,-29.0857,2010,0
2011,"S",2011-02-15,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2011,0
2011,"W",2011-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2011,0
2012,"S",2012-02-15,1,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2012,0
2012,"W",2012-08-16,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2012,0
2013,"S",2013-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2013,0
2013,"W",2013-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2013,0
2014,"S",2014-02-18,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2014,0
2014,"W",2014-08-04,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2014,0
2015,"S",2015-02-12,0,"Great Crested Grebe","South Africa","29052549",4,25.8228,-29.0857,2015,0
2015,"W",2015-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2015,0
2016,"S",2016-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2016,0
2016,"W",2016-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2016,0
2017,"S",2017-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2017,0
2017,"W",2017-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2017,0
2018,"S",2018-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2018,0
2018,"W",2018-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2018,0
2019,"S",2019-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2019,0
2019,"W",2019-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2019,0
2020,"S",2020-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2020,0
2020,"W",2020-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2020,0
2021,"S",2021-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2021,0
2021,"W",2021-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2021,0
2022,"S",2022-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2022,0
2022,"W",2022-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2022,0
2023,"S",2023-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2023,0
2023,"W",2023-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2023,0
2024,"S",2024-02-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2024,0
2024,"W",2024-08-01,NA,"Great Crested Grebe",NA,"29052549",NA,25.8228,-29.0857,2024,0
1993,"S",1993-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1993,0
1993,"W",1993-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1993,0
1994,"S",1994-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1994,0
1994,"W",1994-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1994,0
1995,"S",1995-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1995,0
1995,"W",1995-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1995,0
1996,"S",1996-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1996,0
1996,"W",1996-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1996,0
1997,"S",1997-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1997,0
1997,"W",1997-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1997,0
1998,"S",1998-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1998,0
1998,"W",1998-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1998,0
1999,"S",1999-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1999,0
1999,"W",1999-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,1999,0
2000,"S",2000-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2000,0
2000,"W",2000-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2000,0
2001,"S",2001-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2001,0
2001,"W",2001-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2001,0
2002,"S",2002-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2002,0
2002,"W",2002-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2002,0
2003,"S",2003-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2003,0
2003,"W",2003-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2003,0
2004,"S",2004-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2004,0
2004,"W",2004-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2004,0
2005,"S",2005-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2005,0
2005,"W",2005-07-20,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2005,0
2006,"S",2006-01-24,0,"Great Crested Grebe","South Africa","28002641",5,26.68,-28.0013,2006,0
2006,"W",2006-07-26,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2006,0
2007,"S",2007-01-23,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2007,0
2007,"W",2007-07-23,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2007,0
2008,"S",2008-01-23,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2008,0
2008,"W",2008-07-21,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2008,0
2009,"S",2009-02-16,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2009,0
2009,"W",2009-07-22,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2009,0
2010,"S",2010-02-26,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2010,0
2010,"W",2010-08-26,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2010,0
2011,"S",2011-03-09,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2011,0
2011,"W",2011-08-31,1,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2011,0
2012,"S",2012-03-08,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2012,0
2012,"W",2012-08-28,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2012,0
2013,"S",2013-02-06,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2013,0
2013,"W",2013-08-15,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2013,0
2014,"S",2014-03-13,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2014,0
2014,"W",2014-08-27,0,"Great Crested Grebe","South Africa","28002641",3,26.68,-28.0013,2014,0
2015,"S",2015-02-25,0,"Great Crested Grebe","South Africa","28002641",4,26.68,-28.0013,2015,0
2015,"W",2015-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2015,0
2016,"S",2016-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2016,0
2016,"W",2016-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2016,0
2017,"S",2017-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2017,0
2017,"W",2017-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2017,0
2018,"S",2018-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2018,0
2018,"W",2018-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2018,0
2019,"S",2019-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2019,0
2019,"W",2019-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2019,0
2020,"S",2020-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2020,0
2020,"W",2020-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2020,0
2021,"S",2021-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2021,0
2021,"W",2021-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2021,0
2022,"S",2022-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2022,0
2022,"W",2022-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2022,0
2023,"S",2023-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2023,0
2023,"W",2023-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2023,0
2024,"S",2024-02-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2024,0
2024,"W",2024-08-01,NA,"Great Crested Grebe",NA,"28002641",NA,26.68,-28.0013,2024,0
1993,"S",1993-01-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1993,0
1993,"W",1993-07-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1993,0
1994,"S",1994-01-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1994,0
1994,"W",1994-07-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1994,0
1995,"S",1995-01-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1995,0
1995,"W",1995-07-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1995,0
1996,"S",1996-01-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1996,0
1996,"W",1996-07-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1996,0
1997,"S",1997-01-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1997,0
1997,"W",1997-07-01,NA,"Great Crested Grebe",NA,"34001831",NA,18.53567,-34.02217,1997,0
